video_id,title,description,tags
106bd13b84f390cce9d369571604ab75,"Punch Box. 4 сезон, 7 серия. Курич Александр vs Рашидханов Хадис","Punch Box — бои в формате POP MMA где вместо ринга бойцы сражаются в красной телефонной будке! В этом выпуске, Курич Александр (Молдован) vs Рашидханов Хадис (Хаос) попробуют поместиться в нашу телефонную будку, кто же первым позвонит в травмпункт? Узнаете в этом выпуске!  По вопросам рекламы пишите на email","Спорт: Борьба, Массовая культура"
c9937231691142497350802019397313,Такой расклад. Расклады карт Таро для каждого знака Зодиака. Чем вас порадует июль?,"Июль подготовил вам кое-что хорошее! Овен, Телец, Близнецы, Рак, Лев, Дева, Весы, Скорпион, Стрелец, Козерог, Водолей и Рыбы – каждый знак Зодиака услышит что-то интересное в этом раскладе. А если хотите задать свой вопрос и получить ответ от карт Таро или рун – включайте прямые эфиры «Такой расклад» каждый понедельник, вторник и четверг в 20:00! По вопросам рекламы пишите на email",Религия и духовность: астрология
2f6be0a89ed03d5ad2a91165d728322e,Артмеханика. Клоунада для взрослых.,Что делать клоуну с осенью в сердце? Полный выпуск об искусстве клоунады ,"Карьера, Изобразительное искусство"
8f6c6b5b5c8d98c1e9a22d192ec5182e,Три лошадиные силы I Выпуск №12,"В этом выпуске Саша, Макс и Авет будут осваивать самый пацанский стиль вождения - дрифт! Под руководством опытных тренеров, они будут не только учиться валить боком по красоте, но и поймут в чём смысл профессионального дрифта.  Спойлер 1: там вообще не всегда ясная система оценок.  Спойлер 2: Авет не на последнем месте.",Транспорт: Автомобильная культура
1459e28e970a0f0d0aa49838bc286a4d,Стендап гороскоп: Кирилл Мазур - Девы,"В новом выпуске шоу «Стендап гороскоп» Кирилл Мазур расскажет об основных плюсах и минусах знака Дева, и что их ждет в 2022 году.","Религия и духовность: астрология, События и достопримечательности: Комедия и стендап"
06c0ce9083a541fddfa1e80b51acd677,"Злые языки | Выпуск 5, Сезон 3 | Анфиса Чехова","Не только секс с Анфисой Чеховой: развод, новая любовь, насилие в детстве, отношения с сыном, измены мужа, свадьба, похудение и взвешенная грудь. По вопросам рекламы пишите на email",Массовая культура: Скандалы знаменитостей
964c9e581111029c7fd894667f4a7d03,Путь бойца: трейлер нового шоу на RUTUBE,"Премьера! Эксклюзивно на RUTUBE — новое шоу от создателей лиги «Наше Дело». Подписывайся и включай все уведомления, чтобы не пропустить первый выпуск!","Массовая культура, Спорт: Борьба"
0922570d69605425ab8bd709c48a6ffa,МузЛофт-подкаст | Гузель Хасанова.  Победа на Фабрике звезд. Дуэты с Лазаревым и Биланом,"Тот случай, когда к нам заглянула артистка с природным талантом. Гузель много работает над тем, чтобы стать еще популярнее. Именно о трудностях восхождения на музыкальный олимп она и расскажет. А еще вас ждет множество очень круто исполненных песен.  00:00 В этом выпуске 00:48 Гузель Хасанова – «Двое» 04:16 Почему Гузель редко дает интервью 06:48 Зачем поступила в непрофильный ВУЗ 07:39 От своих песен к каверам 09:50 Звери – «Говори» 11:09 Гузель в трендах Тик-Тока 12:39 Гузель признается в любви Савину 13:17 О дуэте IVAN и Гузель в песне «Чужая» 14:05 Эксперименты в разных жанрах 16:26 Татьяна Анциферова – «Ищу тебя» 18:28 Нелюбимые песни 19:10 Afric Simone – «Hafanana» 19:55 Любовь к «дурацким» песням 20:46 Баланс в творчестве 21:24 История песни «В 5 утра» 22:36 Гузель Хасанова – «В пять утра» 25:06 Значение семьи в творчестве 28:18 «Новая фабрика» привела Гузель к психологу 33:07 Lady Gaga, Bradley Cooper - «Shallow» 37:33 Дуэт мечты Гузель Хасановой 39:33 Princessa Avenue – «История любви» 43:03 Почему Гузель не делает музыкальные стримы 43:47 Запоминающиеся встречи с поклонниками 47:24 Филипп Киркоров – «Дива» 50:32 Музыкальные шутки от Сергея Савина 51:07 Tina Turner - «The Best» 55:09 Про любовь к советским песням 55:34 Татьяна Дасковская - «Прекрасное далеко» 56:43 Гузель уговаривает музыкантов сыграть 57:58 Алла Пугачева - «Мне нравится» 01:00:24 Гузель про свое прошлое 01:02:29 Сумасшедший ученый 01:03:40 Гузель Хасанова – «Найди меня»","Массовая культура, Музыка и аудио"
4092b7a52d60cb0f1520217bb832a1e9,Женсовет I Выпуск 5 I Соцсети: хейтеры и обнаженка I В гостях психолог Злата Потажевич,"Почему женщины часто чувствуют себя плохо при просмотре соцсетей? Почему одновременно нуждаются в реальной репрезентации, и также тщательно скрывают правду о себе и своей внешности. Как выйти из порочного круга тревожащих соцсетей? Разбираемся вместе с психологом Златой Потажевич в новом выпуске шоу «Женсовет».",Массовая культура
f4f3baec9af3209e0574482d49c84843,Сколько Стоит Бизнес? Выпуск 2. Алексей Локонцев Top Gun,"Запустите свое дело в интернете с One Бизнес от билайн бизнес  В этом выпуске вы узнаете, как предприниматель Алексей Локонцев открыл крупнейшую сеть барбершопов в России. Почему для него качество точек важнее их количества? Как ему удалось привить жителям России культуру барберий? Смотри и делись своим впечатлением в комментариях под видео!","Карьера, Бизнес и финансы: Бизнес"
e9cf3b231f2fbeb8e87400b241832f7e,"Такой расклад. Эфир 24 | Таро | Ответы на ваши вопросы о том, что волнует здесь и сейчас","В этом выпуске «Такой расклад» отвечать на вопросы зрителей будет таролог Ксения Pro_Taro в компании ведущей Янины Студилиной. Включайте прямой эфир в 20:00! Вопросы на любые темы можно задавать в чате во время трансляции и по ссылкам: Telegram-бот  Официальная страница RUTUBE -23459697_148701 Смотрите прямые эфиры с картами Таро и рунами каждый понедельник, вторник и четверг в 20:00!",Религия и духовность: астрология
e85a04e0797ac3e07c2a4ee293b50760,Какова Меркурия? | Выпуск 10,"Аннотация: шоу в котором комики соревнуются с опытным астрологом. Чтобы выиграть деньги им нужно угадать знак зодиака гостя, иначе деньги заберёт гость.",Религия и духовность: астрология
d66dd612b196b3e07af6263c9d3bf44e,Байкальская миля 2020,"Представляем вам официальный ролик фестиваля скорости «Байкальская миля 2020» и приглашаем вновь погрузиться в атмосферу скорости и драйва, дружбы и, несмотря на минусовую температуру, теплоты. Видео DVA STVOLA Production  baikalmile.com / /","Транспорт, Спорт: Автогонки, События и достопримечательности: Спортивные события"
aa7a9ff8a184583307687c9a7800b343,МузЛофт - подкаст | Наталья Подольская. Откровенно про мужа. Искренне про маму,"К нам в гости заглянула яркая, огненная фабрикантка и обладательница шикарного голоса - Наталья Подольская. Наталья поделилась секретами семейной жизни с супер-звездой, рассказала о своей миссии на этом свете, а главное душевно напелась.  00:00 В этом выпуске 01:00 Наталья Подольская – «Не отвернусь» 05:30 Ярушин представляет своих музыкантов 07:00 Как Ярушин познакомился с творчеством Подольской 08:30 Жизнь и творчество в 40 лет 10:10 Как начался творческий путь Натальи Подольской 12:30 Как Наталья Подольская попала на «Фабрику звезд» 14:10 Об опыте работы в ресторане 16:16 Непара – «Плачь и смотри» 18:00 Худший и лучший день на «Фабрике звезд» 20:45 Когда Наталья стала большой артисткой 22:25 Фабрика Звезд – «Круто ты попал на ТВ» 24:40 В чем секрет музыки «нулевых» 27:00 Музыкальыне проекты «нулевых» 28:46 Наталья об участиях в музыкальных конкурсах в Европе 32:05 Celine Dion – «All by myself» 36:20 Вся правда о песне «Поздно» 38:20 За что благодарна Виктору Дробышу 39:30 Секрет успешного творческого брака 42:40 Как они влияют на творчество друг друга 44:45 Самый романтичный поступок в жизни Натальи Подольской 46:22 Наталья Подольская, Пресняков, Варум, Агутин – «Быть частью твоего» 48:30 А-студио – «Джулия» 50:40 Техника распевки от Натальи Подольской 51:56 Как Наталья пришла к работе интервьюера 56:20 Как совместить работу и роль матери 57:45 Какая главная цель в жизни Натальи 58:10 Наталья Подольская – «Мама»  По вопросам рекламы пишите на email","Массовая культура, Музыка и аудио: Разное (Музыка и аудио)"
ca39c17bde5cc48ce95a9a7fa5f733dc,"МузЛофт-Концерт | Юлия Савичева.  «Я могла соврать, даже украсть…» Про весь творческий путь","Торговый эквайринг от ПСБ за 0,9%. Возмещение выручки 3 раза в день. Подключите бесплатно  Не смотри, не смотри ты по сторонам, а смотри новый выпуск Музлофт-Концерт. Тем более в этом выпуске вас ждет совершенно другая Юля Савичева!  00:20 В этом выпуске 01:42 Юлия Савичева – «Привет» 04:57 Поклонники, выросшие на творчестве Савичевой 06:15 Как проходило детство Юлии Савичевой 07:13 Chris Norman & Suzi Quatro – «Stumblin’in» 07:46 Какие песни слушала в детстве 08:31 Тусовки с группой «Агата Кристи» 10:30 Ирина Аллегрова и Григорий Лепс – «Я тебе не верю» 14:31 Воспоминания о жизни в Кургане 15:40 Как Савичева крала в детстве 16:55 Почему не получилось стать танцовщицей 19:40 Савичева танцует латиноамериканские танцы 21:08 Елена Ваенга – «Курю» 21:50 Как повлияла Аврил Лавин на творчество Юлии 24:04 Whitney Houston – «I will always love you» 25:04 Любовь к творчеству Уитни Хьюстон 26:12 Avril Lavigne – «I’m with you» 30:24 Как не остаться автором одного хита 31:20 Юлия Савичева – «Если в сердце живет любовь» 34:40 Amy Winehouse – «Rehab» 38:40 Chuck Berry – «Go, Johnny, go» 43:36 Linkin Park – «Numb» 45:38 История песни «От его голоса» 46:37 Юлия Савичева – «От его голоса» 50:03 Юлия Савичева играет на барабанах 50:39 AC/DC – «Highway to hell» 52:08 Что происходит сейчас в жизни у Савичевой 55:20 Обращение к подписчикам 55:38 Юлия Савичева – «Желтое такси» 58:07 Почему хочет уйти в другой жанр 01:00:41 Зачем супергерою носить маску 01:01:21 Юлия Савичева, Anna Tsutia – «Rose» (Nana opening)","Массовая культура, Музыка и аудио"
7cbc48ff2268c09cb3e1cb33ef6b8af7,"Kuzov Studio в ГрандТуре «Байкальская миля 2021». Бурятия, село Ранжурово",Визит к шаману,"Путешествия, Транспорт"
b7aa0826e9237c2bccc51b21127be7eb,Музлофт-Подкаст с Дмитрием Колдуном - 11 сентября в 15:00!,"Подписывайся, чтобы не пропустить!","Массовая культура, Музыка и аудио"
13aba71d6501df8db686919affbc9b72,Артмеханика. Интервью. Денис Рогов.,Что такое метавселенная? Где мы можем ощутить как она работает уже сегодня? Кто создает альтернативные реальности?,"Массовая культура, Карьера"
8e64644f08be96fdecd4e428ca65e2b1,"Punch Box. 2 сезон, 1 серия. Жека Секси vs Иванов Константин","Punch Box — бои в формате POP MMA, где в вместо ринга бойцы сражаются в красной телефонной будке! Ответили на звонок и за свои слова Жека Секси и Константин Иванов! Кто оказался сильнее смотрите в этом выпуске! 18+",Спорт: Борьба
f02fceb454008fe7907b47324569b845,Женсовет I Выпуск 6 I Мужчина в новой феминистической реальности I В гостях психолог Алёна Романова.,Краткая инструкция по выживанию для мужчин в современном феминистическом обществе и рекомендации для женщин не желающих действовать под эгидой «феминистических клише». В гостях психолог Алёна Романова.,Семья и отношения
eada97df34b0c7cf108358eab0da007a,Маленькие герои. Как Аня Низамова спасла сестру из пожара,"Сколько храбрости в отважной девчонке Ане Низамовой. Только представьте её взгляд, когда она увидела свой дом, пылающий огнем… в это время в голове одна мысль — спасти сестру! Аня рискнула всем, чтобы увести малышку из огня, и благодаря ее смелости пожар не обернулся трагедией. Аня — настоящий герой, и её стойкость и решительность заслуживают самой высокой похвалы. Поэтому мы хотим сделать для нее сюрприз и исполнить её заветную мечту!",Семья и отношения
cf3ef0b2d6227ad372a9b7dcb6cb2df3,Смехмашина | Выпуск 13,"Подвели итоги розыгрыша. Поздравляем счастливого обладателя новенького IPhone 13 Pro, им стал @sssr198787  Ссылки на наши каналы: Антон Протеинов - / Люди у которых клюёт - / Пацанский клининг - / Пойдём отойдём - / ПОЛУПАНОВЫ - / Тот Самый Мент - / Тяпа - / Шляпа - / Максим Народный - /  Новый выпуск «Смехмашины», в котором принимают участие Сундук, Максим и Егор. В этом выпуске участники шоу будут в роли водителей такси! Вы представляете?! Перед парнями стоит непростая задача, помимо того, что бы смешно рассказать анекдот, нужно довести пассажира до определенной точки. Кто победит в этом непростом выпуске? Вы узнаете прямо сейчас!",Массовая культура: Юмор и сатира
df635402135e4ee4f14188be19f35c83,Один выходной | Выпуск 12 | 23 февраля,"В этом выпуске Ташэ расскажет, какие мероприятия подготовила Москва на 23 февраля. Куда можно сводить своего мужчину в праздничный день и какие классные места можно посетить - за деньги или бесплатно.",Путешествия: Подготовка к путешествиям
1371a8d3b78c2e724e4a10064e0c14b1,"Антон Протеинов I #22 I Советы для тех, кто хочет быть популярным","В этом выпуске Антон Протеинов расскажет секретные методы, как становиться популярным. Начиная с рэпа, заканчивая челенджами Тик-Тока. Смотри скорее, чтобы залететь в реки.",Массовая культура: Юмор и сатира
89f54e2d30f46a846059564bf7ac7c14,Тот самый мент I Выпуск 33 I Нашел замену Оле ПДН ч.2,Подпишись на самый аппетитный кулинарный канал «Максим Народный» /   Максим Константинович крайне обеспокоен приходом новой сотрудницы – Маргариты КДН на место Оли ПДН. Маргарита всерьез настроена раскрывать преступления и ей категорически не нравится канал Мента. Максим Константинович находит способ «слить» коллегу. Удастся ли ему это сделать? Ответ узнаете.,Массовая культура: Юмор и сатира
4354a1ad8bf75f42466420f4b52dcbcd,Артмеханика. Концерт группы Диктофон.,Концерт группы Диктофон.,"Массовая культура, Карьера, События и достопримечательности: Концерты и музыкальные мероприятия"
f4f357cd4342b49c06edae02c307cd37,Один выходной | Выпуск 9 | Где можно спокойно поработать и провести время в Москве?,"Вы решили провести свой выходной в тишине и спокойствии? Отдохнуть от шумной семьи и спокойно поработать? Вы приехали на один день и вам надо провести деловую встречу?  Сегодня Ташэ посетит каворкинг и библиотеку и поймет, где же можно провести свой деловой выходной за деньги и бесплатно.","События и достопримечательности, Бизнес и финансы: Бизнес"
bb5c7395ab533310e2951b09a914c4eb,Мама 21 века| Выпуск 7| Как устроить ребёнка в детский сад,"Право на дошкольное образование имеет каждый ребёнок. Как встать на очередь, какие документы нужны и может ли детский сад отказать в приёме малыша?  Об этом в сегодняшнем выпуске “Мама 21 века” расскажет Марина Дворникова",Семья и отношения: Воспитание детей: Детские сады и дошкольные учреждения
e6cb1ed9cba95335b177b38d224a9cad,Домашняя кухня от шефа: Выпуск №15,Король кулинарии покажет рецепт короля всех супов! Классический борщ от Саши Бельковича понравится всем любителям русской домашней кухни. Профессионал поделиться секретами и нюансами насыщенного и красного борща. Приятного аппетита!,Еда и напитки: Кулинария
f9c6dfed45ffeccdb88d9d495a52600f,"Команда ""Глазами туриста"" в ГрандТуре-2022: В поисках места силы","Команда «Глазами Туриста», участник ГрандТура «Байкальская миля 2022. Места силы», рассказывает о своих местах силы. «Места силы – они совершенно разные. Где-то это природная особенность, где-то – это что-то мистическое». В каждом из городов-остановок по пути следования команда нашла свои места силы: в Казани – озеро Кабан с легендой о хранителе города. В Новоуральске таким «местом силы» стало событие – передача капсулы с грунтом с места гибели транспортного судна «Балхаш» внуку погибшего на нём в далёком 41-м году капитан-лейтенанта. В Тобольске – удивительное прошлое древнего города. В Байкальске – трансформация печально известного Целлюлозно-бумажного комбината в нечто современное, интересное и экологичное. Она только начата, но уже сейчас видны перспективы. «В Байкальске основное, что его формирует – это не местность, не природы, даже не удивительный Байкал. Это люди, которые здесь живут. И можно сказать, что место силы не зависит от места, как бы ни было это парадоксально. Место силы внутри нас».  Аккаунт команды в Rutube - / ………… ГрандТур «Байкальская миля 2022. Места силы» - это грандиозное автопутешествие, состоявшееся с 20 февраля по 9 марта. В этом пробеге приняли участие 14 команд, стартовавших из Санкт-Петербурга, Москвы, Казани и Владивостока и финишировавших в селе Максимиха, месте проведения Фестиваля скорости «Байкальская миля». Каждая команда получила свой уникальный маршрут и по 6 заданий, разделенных на темы: «География», «Патриотика», «Экология», «Общество», «Моя «Байкальская миля» и «Самостоятельное задание», в рамках которого участники могли рассказать своим зрителям о том, что считают нужным и важным. #baikalmile2022 #ГрандТурБайкальскаяМиля2022 #местасилы #энтузиастыскорости #гкфск #байкальскаямиля #baikalmile #водоходъ #rutube #мотовесна #finecustommechanics #fire_center #РГО #бурятиябольшечембайкал #МузейПобеды #ркспорт","Транспорт, Спорт: Автогонки, События и достопримечательности: Спортивные события"
20393a2f7223092a39a49c9329b1b783,"НА СВЯЗУЮЩИХ I 2 сезон, 3 серия I Роман Юнусов","На связующих - это шоу, в котором Кирилл Фокин-Сазонов совместно со звездными гостями любыми способами пытаются найти номер и дозвониться известным артистам шоу-бизнеса. Сегодня в гостях – Роман Юнусов, а звонить мы будем Сергею Звереву! По вопросам рекламы пишите на email»",Массовая культура: Юмор и сатира
58c2c16ee87cfc9f8a5529eb90d16c9c,Один выходной | Выпуск 20 | Куклы,"Сегодня Ташэ почувствует себя маленькой девочкой и пойдет играть в куклы, но не простые а коллекционные. Расскажет где на них можно посмотреть и присмотреть, а так же научит вас шить и заодно поделится своим мнением классно  так проводить свой выходной или не очень…как всегда за деньги и бесплатно.","Путешествия, События и достопримечательности: Исторические места и достопримечательности"
a5f5f91737c3ef83a5c5c5d11c0ddb75,Пацанский клининг. Шоу «ЧистоТачка» | Безумец дрифта | Выпуск 18,"Обворожительная Мила, Егор «Москвич» и Андрюха «Чернобыль» дают отпор беспорядку, который навел «безумец ночного дрифта».",Массовая культура: Юмор и сатира
fdab98598407b22bdf49891fe3c02a60,"TikTok Дайджест I 2 сезон, 5 выпуск I У Гаврилиной новый парень? | Вероника Золотова в «Дом-2»?","Егор Крид спалил нос Амины! А у Юли Гаврилиной новые отношения! В новом выпуске Настя Витонова расскажет не только про актуальные новости и тренды, но и про то, как круто подавать экспертный контент!",Массовая культура: Отношения знаменитостей
cb96ea561a8b719e9733fa3571d147e4,"Салют, Начальник! 2 сезон, 2 серия","Чтобы выследить загадочного Граффа, Назаров внедряется в банду уличных художников. Сундук обедает в ресторане с иностранкой Ирэн — организатором той самой выставки. Между ними явно завязывается симпатия. А Яшка отправляется в парк, чтобы удивить свою невесту, которая в тайне от строго отца-майора приходит на встречу, еще и с подругой.",Массовая культура: Юмор и сатира
a4a2880426b219bde9868f03bd445031,День с художником | Мари Агаркова,"В этом выпуске мы познакомим вас с творчеством Мари Агарковой.  Мари, художник-абстракционист. Образование началось с Художественной академической школы, далее была Строганова и Берлинская школа искусств. Мари создала собственную технику опираясь на глубокие знания химических реакций.  В 2015 году на Мари и её технику обратили внимание самые крупные производители художественных материалов в Мире — Royal Talens и предложили ей амбассадорский контракт. Амбассадором в России Мари является по сей день.  С 2014 года Мари начала активно выставляться. Начали поступать предложения от российских и иностранных галерей. Мари участвовала в 5 крупнейших мировых ярмарках. Начала создавать проекты в арт-резиденциях.  В 2019 году две квартиры Мари были проданы на благотворительном аукционе Phillips. На данный момент у Мари насчитывается больше 10 персональных выставок и более 50 групповых. Публикации в арт-изданиях.  В 2020 году она поступила в Свободные мастерские в ММОМА, как художник. Данное обучение сильно повлияло на Мари — она представила свои абстракции в новой объёмной технике, где совместила привычные формы с вышивкой.  Сейчас Мари продолжает трудиться в новом медиуме в своей мастерской в арт-кластере Гамма.","Хобби и интересы: Декоративно-прикладное искусство: Живопись, Карьера"
88c61d1bbe6388168becd0a2f3c153b7,"TikTok Дайджест I 2 сезон, 3 выпуск I Егор Крид «отпускает»? | «Эйфория» заполнила TikTok","Какой тренд придумал Егор Крид? Зачем Милохинуехал на Байкал? Что снимать под звуки с «Эйфории»? Новая порция новостей, ждет вас в выпуске TikTok дайджеста!",Массовая культура
5d01117127517d932d4d224b7663e17f,"Артмеханика. Сезон 2. Выпуск 1. Современные гиды. 
Виктория Фролкова, «Москва глазами инженера»","Как гиды изменились, чтобы удержать аудиторию в городах, где приходится конкурировать с кинотеатрами, театрами и концертами. Инсайтами делится Виктория Фролкова из культового экскурсионного проекта «Москва глазами инженера»","Массовая культура, Карьера"
51f1435413c4e6ef79f6346e6ddc6c51,А КАК У НИХ? | Удмуртия,"В этом выпуске мы отправимся в Удмуртию, чтобы узнать, какая она, любовь по-удмуртски. Хотите узнать, почему удмурты не делают первый шаг к отношениям, сколько детей должно быть в семье и какие у них традиции? Тогда присоединяетесь к нашему путешествию, и мы вместе раскроем тайну «А КАК У НИХ».",Массовая культура: Юмор и сатира
38f53807fc38acbf5cfeb80dca988588,"Такой расклад. Эфир 45 | Руны | Ответы на ваши вопросы о том, что волнует здесь и сейчас",В этом выпуске «Такой расклад» отвечать на вопросы зрителей будет рунолог Артём Ястребов в компании ведущего Сергея Терре. Включайте прямой эфир в 20:00! Вопросы на любые темы можно задавать в чате во время трансляции и по ссылкам: Telegram-бот  Официальная страница RUTUBE -23459697_152635,Религия и духовность: астрология
54e99123e2326dc0b8d6c4f743da959c,Давай сделаем ЭТО на кухне | Найти любовь в Интернете,"Честно, хлёстко и порой на грани. Влад Чижов сумеет разговорить своих гостей – трёх симпатичных девушек. Каждая из них имеет свои забавные, грустные и немного стыдные истории о знакомстве в Интернете. Неужели там одни озабоченные, и любовь не найти? Никаких закрытых тем – всё максимально откровенно! А в качестве вишенки на торте – изысканные блюда, которые Влад Чижов приготовит прямо во время программы. Смотрите в новом выпуске! По вопросам рекламы пишите на email","Еда и напитки: Кулинария, Массовая культура, Семья и отношения"
3b1309649ff64b03b77f9e6925fa458f,LocatiON | Группа PIZZA - Улыбка,"Сергей Приказчиков из группы PIZZA исполняет солнечную песню ""Улыбка""  в лайв-формате. Яркие цветные лучи освещают артиста в однокадровом клипе. В финале музыкант дает небольшое интервью о создании песни.",Музыка и аудио: Поп-музыка
ed84068e8b67a26f657c04c3f4801d07,"Почетный гражданин, 3 сезон | Выпуск 3 | Пятигорск","Женя Искандарова и звёздный гость рэпер ST отправляются в город Пятигорск — один из старейших «водяных» курортов России.  Колоритный кусочек Северного Кавказа, в котором всегда рады гостям! Участникам шоу предстоит познакомиться с настоящим кавказским гостеприимством, пройти испытания и получить звание «Почётный гражданин».",Путешествия: Тип путешествия: Семейный отдых
597135f35ceaee2756a7e1fa381444f7,Такой расклад. Без проблем! Ищем причину и решаем проблему вместе с рунами,"В этом раскладе руны и Артём Ястребов помогут найти причину проблемы, которая стоит на вашем пути – в любой сфере жизни. А ещё дадут советы по решению этой проблемы. А если хотите задать свой вопрос и получить ответ от карт Таро или рун – включайте прямые эфиры «Такой расклад» каждый понедельник, вторник и четверг в 20:00! По вопросам рекламы пишите на email",Религия и духовность: астрология
2e4eca888ca4bb3fc09f967fcc500eb2,LocatiON |  Дима Бамберг - Помпиду,"Дима Бамберг исполняет песню «Помпиду» в галерее современного искусства.  Музыканты в арт-масках животных стоят как экспонаты в музее, играя динамичную музыку. После клипа артисты дают небольшое интервью от истории написания песни и своём новом альбоме",Музыка и аудио: Поп-музыка
373f7ea82a32472ad16213af5c179eb6,Артмеханика. Сезон 2. Выпуск 9. Трансформация иммерсивного искусства + Odnono,"“Артмеханика” решила разобраться в том, как иммерсивные выставки превращают будущее в настоящее. Для этого мы пригласили в нашу студию художниц Марию Луттик (#DEEP INSIDE/GHT) и Ольгу Щербакову (#Lila)!  Саундтрек программы: группа“Оdnono” и уж поверьте, все в этом выпуске максимально взаимосвязано. И музыка, и выводы.","Массовая культура, Карьера, Изобразительное искусство"
6403cbe7c493beb73c4e2df3cbb3f55f,Тот самый мент I Выпуск 39 I Накрыл массажный салон,"Максим Константинович и Ольга ПДН отправляются накрывать местный эротический массажный салон, который крышует Чернобыль, затем Мент прислушался к просьбам горожан, чтобы люди не пили в период выпускных и скупает весь алкоголь на районе. Сундуку это очень не нравится, и он ругается с начальником. Чем закончится конфликт? Ответ узнаете в этой серии!",Массовая культура: Юмор и сатира
d78bacba0d678cccdc52dfeae83a35c1,Диктант с блогером | Выпуск 1 | Александр Шпак,"В этом выпуске - Александр Шпак останется один на один с учительницей русского языка, которая проверит гостя не только на грамотность, но и на стойкость к шуткам в его сторону. Сколько он пропустил запятых? Какое правило за третий класс забыл? И в каком слове он пропустил букву “с”? Смотрите в выпуске!",Массовая культура: Юмор и сатира
f4b1fd188fe77f9f56de07e867128b13,МАКСИМ НАРОДНЫЙ Выпуск №25 ГОТОВИМ КАРТОШЕЧКУ ПО-ОХОТНИЧЬИ,"Ведущий канала Максим предлагает своим подписчикам приготовить картофель с охотничьими колбасками в казане. И на помощь ему в этом выпуске придут его знакомые Вячеслав «Гашек» и Денис «Кобзон», блогеры из Иваново. Главный герой делает акцент на том, что сегодня будут готовить настоящее мужское и народное блюдо. Встреча пройдет в формате вопрос-ответ (во время приготовления блюда Максим будет задавать вопросы о работе гостей, родном городе и о их любимой еде).","Массовая культура, Еда и напитки: Кулинария"
0d5137eb3278b721a353749a75252860,Команда 3/21 в ГрандТуре «Байкальская миля 2021»,"""Бурятия больше, чем Байкал""",Путешествия
1ea9081352700dd78ee4efae44f905db,Женсовет | Выпуск 17 | Культура отмены — что это?,"Культура отмены — что это? Существует ли она в России? Что на самом деле произошло с Джоан Роулинг, а Региной Тодоренко? Правда ли, что в России охотнее «отменяют» женщин, а не мужчин? И вообще, справедливо ли это все? Ведущие Алиса и Аида пытаются разобраться в сложных вопросах современной культуры вместе с Машей, автором блога про новую этику.",Фильмы и анимация: Документальные фильмы
85c6ac4a4cfc3778cd2e65139d970dba,"Салют, Начальник | 4 серия","На очередной сельской планёрке обсуждают насущные вопросы и проблемы, где глава села объявляет, что в деревне будет большой салют. Назаров не только получает задание поймать деревенского эксгибициониста, но и назначается ответственным за подарок к юбилею Яблокова.  По вопросам рекламы пишите на email",Массовая культура: Юмор и сатира
